disease_name,spread_percentage,pesticide_name,common_name,REI,PHI,what_caused_it
Tomato Healthy,81.0,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.1,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.2,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.3,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.4,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.5,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.6,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.7,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.8,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,81.9,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,82.0,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
Tomato Healthy,82.1,N/A,N/A,N/A,N/A,"Healthy tomato plants show no signs of disease. Proper cultural practices, including adequate spacing for air circulation, regular watering at the base of the plants to avoid wetting the foliage, and crop rotation, help maintain plant health. Additionally, keeping the plants well-nourished and free from stress ensures that they remain vigorous and resistant to potential diseases. In this range, the plants are thriving and producing high-quality fruit."
